Date,Series,Open ,High ,Low ,Prev_close,ltp,Close,vwap,52W_L,52W_L,volume,value,no_of_trades
17-Feb-25,EQ,409.8,411.4,406.75,410.25,408.6,408.6,408.96,471.5,406.75,11975265,4897417889,285419
14-Feb-25,EQ,411.75,416.2,408.4,409.7,410,410.25,411.41,471.5,407.6,14124236,5810870731,199616
13-Feb-25,EQ,409.95,413.95,409,409.9,410,409.7,411.14,471.5,407.6,12989029,5340310574,185598
12-Feb-25,EQ,413.15,413.8,407.6,418.3,411.2,409.9,410.36,471.5,407.6,13884574,5697674235,207478
11-Feb-25,EQ,428.8,430.55,417.5,427.2,418.05,418.3,421.57,471.5,417.5,14288751,6023750311,187384
10-Feb-25,EQ,427,433.3,426.5,430.85,427.7,427.2,428.76,471.5,426.5,12227140,5242493796,156939
07-Feb-25,EQ,440,445.5,428.4,441.1,430.1,430.85,432.24,471.5,428.4,18875982,8158860785,212183
06-Feb-25,EQ,450,450,438.2,448.15,442.75,441.1,441.65,471.5,430.1,17469129,7715280525,164798
05-Feb-25,EQ,455.15,455.85,446.5,455.15,448.5,448.15,450.02,471.5,430.1,12836283,5776523794,155466
04-Feb-25,EQ,458,460.35,448.75,454.35,454.3,455.15,454.39,471.5,430.1,18923681,8598691177,219082
03-Feb-25,EQ,462,465.2,452.3,462.55,453.5,454.35,457.77,471.5,430.1,16991730,7778230239,278444
01-Feb-25,EQ,448,471.5,439.55,447.5,461.55,462.55,459.22,471.5,430.1,30393007,13957038228,308264
31-Jan-25,EQ,436.5,448.2,435.1,436.2,447.7,447.5,443.74,461.75,430.1,13546181,6011029618,292498
